2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,46, VALENCIA            ,20580,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,47, VALLADOLID          ,14450,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,49, ZAMORA              ,14840,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,50, ZARAGOZA            ,37420,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,54, POLONIA             ,51740,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,60, FRANCIA             ,31940,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,62, ITALIA              ,19840,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,69, PORTUGAL            ,2000,0,0,0
2020-01-01,2020-01-31, CE 0101, HUEVOS                        ,19, GUADALAJARA         ,150740,1.19,1.52,0.84
2020-01-01,2020-01-31, CE 0101, HUEVOS                        ,27, LUGO                ,21420,1.19,1.52,0.84
2020-01-01,2020-01-31, CE 0101, HUEVOS                        ,28, MADRID              ,23530,1.19,1.52,0.84
2020-01-01,2020-01-31, CE 0101, HUEVOS                        ,30, MURCIA              ,105,1.19,1.52,0.84
2020-01-01,2020-01-31, CE 0101, HUEVOS                        ,40, SEGOVIA             ,13360,1.19,1.52,0.84
2020-01-01,2020-01-31, CE 0101, HUEVOS                        ,45, TOLEDO              ,600,1.19,1.52,0.84
2020-01-01,2020-01-31, CE 0101, HUEVOS                        ,47, VALLADOLID          ,300,1.19,1.52,0.84
2020-01-01,2020-01-31, CE 0101, HUEVOS                        ,65, HOLANDA             ,5000,1.19,1.52,0.84
2020-01-01,2020-01-31, CE 0101, HUEVOS                        ,69, PORTUGAL            ,19430,1.19,1.52,0.84
2020-01-01,2020-01-31, CE 0201, POLLO                         ,1, ALAVA               ,98700,1.75,1.79,1.75
2020-01-01,2020-01-31, CE 0201, POLLO                         ,2, ALBACETE            ,21080,1.75,1.79,1.75
2020-01-01,2020-01-31, CE 0201, POLLO                         ,3, ALICANTE            ,148665,1.75,1.79,1.75
2020-01-01,2020-01-31, CE 0201, POLLO                         ,5, AVILA               ,96960,1.75,1.79,1.75
2020-01-01,2020-01-31, CE 0201, POLLO                         ,8, BARCELONA           ,9000,1.75,1.79,1.75
2020-01-01,2020-01-31, CE 0201, POLLO                         ,9, BURGOS              ,2900,1.75,1.79,1.75
2020-01-01,2020-01-31, CE 0201, POLLO                         ,10, CACERES             ,17700,1.75,1.79,1.75
2020-01-01,2020-01-31, CE 0201, POLLO                         ,15, LA CORUÑA           ,58740,1.75,1.79,1.75
2020-01-01,2020-01-31, CE 0201, POLLO                         ,16, CUENCA              ,30545,1.75,1.79,1.75
